dataset,experiment_name,experiment_id,timestamp,meta_loader,meta_synthesizer,meta_obtainer,meta_repairer,meta_synthesizer_params_model_path,meta_synthesizer_params_size,meta_synthesizer_params_seed,meta_obtainer_params_selection_budget,meta_obtainer_params_generation_budget,meta_obtainer_params_k,meta_obtainer_params_seed,meta_repairer_params_alpha,repairer,synthesizer,engine,runtime_loading,runtime_synthesizing,runtime_marginals_obtaining,runtime_repairing,deletion_ratio_before,deletion_ratio_after,deletion_ratio_ratio,marginals_error_synthetic_avg,marginals_error_repaired_avg,tvd_2way_synthetic_avg,tvd_2way_repaired_avg,ml_accuracy_synthetic_logistic_regression,ml_accuracy_synthetic_random_forest,ml_accuracy_synthetic_mlp,ml_accuracy_repaired_logistic_regression,ml_accuracy_repaired_random_forest,ml_accuracy_repaired_mlp,violations_private,violations_synthetic,violations_repaired,loss_function_synthetic_total,loss_function_synthetic_size_component,loss_function_synthetic_marginal_component,loss_function_repaired_total,loss_function_repaired_size_component,loss_function_repaired_marginal_component,meta_repairer_params_use_marginals
census,alpha_sweep_may2026_census_aim_ilp_a0.06,b5eaedbe,2026-05-12T18:22:37.902180,FileLoader,SmartNoiseModelLoader,TopKObtainer,ILPRepairer,models/census_aim_eps0.5.pkl,50000,42,0.5,0.5,20,42,0.06,ILPRepairer,SmartNoiseModelLoader,aim,2.454357385635376,10.124021768569946,12.685009241104126,14415.439012289047,50000,0,1.0,0.061827346099169386,510459.7541507571,0.011092876716063306,0.5,0.6201715512173975,0.5608684051497171,0.618140101142536,0.0,0.0,0.0,0,112919,0,0.0012359420857287172,0.0,0.00131483200609438,0.10798321689017114,1.0,0.05104597541507568,True
census,alpha_sweep_may2026_census_aim_ilp_a0.07,b2daaeb2,2026-05-12T22:27:14.065958,FileLoader,SmartNoiseModelLoader,TopKObtainer,ILPRepairer,models/census_aim_eps0.5.pkl,50000,42,0.5,0.5,20,42,0.07,ILPRepairer,SmartNoiseModelLoader,aim,1.7333014011383057,7.894161701202393,7.339965343475342,14413.36377620697,50000,0,1.0,0.061827346099169386,510459.7541507571,0.011092876716063306,0.5,0.6201715512173975,0.5608684051497171,0.618140101142536,0.0,0.0,0.0,0,112919,0,0.0012227937656677733,0.0,0.00131483200609438,0.11747275713602039,1.0,0.05104597541507568,True
census,alpha_sweep_may2026_census_aim_ilp_a0.08,c3f14ba8,2026-05-12T22:27:14.576019,FileLoader,SmartNoiseModelLoader,TopKObtainer,ILPRepairer,models/census_aim_eps0.5.pkl,50000,42,0.5,0.5,20,42,0.08,ILPRepairer,SmartNoiseModelLoader,aim,1.7328557968139648,7.892642974853516,7.341141223907471,14413.773641824722,50000,0,1.0,0.061827346099169386,510459.7541507571,0.011092876716063306,0.5,0.6201715512173975,0.5608684051497171,0.618140101142536,0.0,0.0,0.0,0,112919,0,0.0012096454456068295,0.0,0.00131483200609438,0.12696229738186965,1.0,0.05104597541507568,True
census,alpha_sweep_may2026_census_aim_ilp_a0.09,bdeff998,2026-05-13T02:29:33.106718,FileLoader,SmartNoiseModelLoader,TopKObtainer,ILPRepairer,models/census_aim_eps0.5.pkl,50000,42,0.5,0.5,20,42,0.09,ILPRepairer,SmartNoiseModelLoader,aim,1.1972477436065674,5.744072198867798,4.171354293823242,14407.242584466934,50000,0,1.0,0.061827346099169386,510459.7541507571,0.011092876716063306,0.5,0.6201715512173975,0.5608684051497171,0.618140101142536,0.0,0.0,0.0,0,112919,0,0.0011964971255458857,0.0,0.00131483200609438,0.13645183762771887,1.0,0.05104597541507568,True
census,alpha_sweep_may2026_census_aim_ilp_a0.1,d7e0f46b,2026-05-12T18:21:40.973687,FileLoader,SmartNoiseModelLoader,TopKObtainer,ILPRepairer,models/census_aim_eps0.5.pkl,50000,42,0.5,0.5,20,42,0.1,ILPRepairer,SmartNoiseModelLoader,aim,2.4305648803710938,9.693553447723389,12.3334801197052,14415.573340892792,50000,0,1.0,0.061827346099169386,510459.7541507571,0.011092876716063306,0.5,0.6201715512173975,0.5608684051497171,0.618140101142536,0.0,0.0,0.0,0,112919,0,0.001183348805484942,0.0,0.00131483200609438,0.14594137787356812,1.0,0.05104597541507568,True
census,alpha_sweep_may2026_census_aim_ilp_a0.2,6b907011,2026-05-12T16:15:18.244044,FileLoader,SmartNoiseModelLoader,TopKObtainer,ILPRepairer,models/census_aim_eps0.5.pkl,50000,42,0.5,0.5,20,42,0.2,ILPRepairer,SmartNoiseModelLoader,aim,2.4315598011016846,9.67479133605957,12.305122137069702,6588.901201963425,50000,49882,0.00236,0.061827346099169386,0.06173417186167698,0.011092876716063306,0.010999866403095259,0.6201715512173975,0.5608684051497171,0.618140101142536,0.6201901046176174,0.560876062108538,0.6199545058846674,0,112919,0,0.001051865604875504,0.0,0.00131483200609438,0.0014853851269475927,0.00236,0.0012667314086844909,True
census,alpha_sweep_may2026_census_aim_ilp_a0.3,52dca235,2026-05-12T17:28:01.540282,FileLoader,SmartNoiseModelLoader,TopKObtainer,ILPRepairer,models/census_aim_eps0.5.pkl,50000,42,0.5,0.5,20,42,0.3,ILPRepairer,SmartNoiseModelLoader,aim,1.858684778213501,8.604692220687866,7.143120288848877,3928.6240723133087,50000,49882,0.00236,0.061827346099169386,0.06173417186167698,0.011092876716063306,0.010999866403095259,0.6201715512173975,0.5608684051497171,0.618140101142536,0.6201901046176174,0.560876062108538,0.6199545058846674,0,112919,0,0.0009203824042660659,0.0,0.00131483200609438,0.0015947119860791436,0.00236,0.0012667314086844909,True
census,alpha_sweep_may2026_census_aim_ilp_a0.4,38cbb285,2026-05-12T18:45:26.426554,FileLoader,SmartNoiseModelLoader,TopKObtainer,ILPRepairer,models/census_aim_eps0.5.pkl,50000,42,0.5,0.5,20,42,0.4,ILPRepairer,SmartNoiseModelLoader,aim,1.7438344955444336,8.347321271896362,7.200093984603882,4196.667565345764,50000,49882,0.00236,0.061827346099169386,0.06173417186167698,0.011092876716063306,0.010999866403095259,0.6201715512173975,0.5608684051497171,0.618140101142536,0.6201901046176174,0.560876062108538,0.6199545058846674,0,112919,0,0.0007888992036566279,0.0,0.00131483200609438,0.0017040388452106946,0.00236,0.0012667314086844909,True
census,alpha_sweep_may2026_census_aim_ilp_a0.5,24fe06bc,2026-05-12T19:15:39.708849,FileLoader,SmartNoiseModelLoader,TopKObtainer,ILPRepairer,models/census_aim_eps0.5.pkl,50000,42,0.5,0.5,20,42,0.5,ILPRepairer,SmartNoiseModelLoader,aim,2.0812313556671143,8.326610803604126,7.929829835891724,2967.3747098445892,50000,49882,0.00236,0.061827346099169386,0.06173417186167698,0.011092876716063306,0.010999866403095259,0.6201715512173975,0.5608684051497171,0.618140101142536,0.6201901046176174,0.560876062108538,0.6199545058846674,0,112919,0,0.00065741600304719,0.0,0.00131483200609438,0.0018133657043422455,0.00236,0.0012667314086844909,True
census,alpha_sweep_may2026_census_aim_ilp_a0.6,a647a9aa,2026-05-12T16:20:02.763134,FileLoader,SmartNoiseModelLoader,TopKObtainer,ILPRepairer,models/census_aim_eps0.5.pkl,50000,42,0.5,0.5,20,42,0.6,ILPRepairer,SmartNoiseModelLoader,aim,2.4343795776367188,9.986603498458862,12.54932975769043,6753.629389762878,50000,49882,0.00236,0.061827346099169386,0.06173417186167698,0.011092876716063306,0.010999866403095259,0.6201715512173975,0.5608684051497171,0.618140101142536,0.6201901046176174,0.560876062108538,0.6199545058846674,0,112919,0,0.000525932802437752,0.0,0.00131483200609438,0.0019226925634737964,0.00236,0.0012667314086844909,True
census,alpha_sweep_may2026_census_aim_ilp_a0.7,bd15ad56,2026-05-12T16:19:53.704790,FileLoader,SmartNoiseModelLoader,TopKObtainer,ILPRepairer,models/census_aim_eps0.5.pkl,50000,42,0.5,0.5,20,42,0.7,ILPRepairer,SmartNoiseModelLoader,aim,2.43220853805542,9.977571249008179,12.491618871688843,6742.069821357727,50000,49882,0.00236,0.061827346099169386,0.06173417186167698,0.011092876716063306,0.010999866403095259,0.6201715512173975,0.5608684051497171,0.618140101142536,0.6201901046176174,0.560876062108538,0.6199545058846674,0,112919,0,0.000394449601828314,0.0,0.00131483200609438,0.0020320194226053473,0.00236,0.0012667314086844909,True
census,alpha_sweep_may2026_census_aim_ilp_a0.8,9a2c6f0e,2026-05-12T18:02:18.071311,FileLoader,SmartNoiseModelLoader,TopKObtainer,ILPRepairer,models/census_aim_eps0.5.pkl,50000,42,0.5,0.5,20,42,0.8,ILPRepairer,SmartNoiseModelLoader,aim,1.585322380065918,7.852216005325317,6.608691215515137,5256.668982505798,50000,49882,0.00236,0.061827346099169386,0.06173417186167698,0.011092876716063306,0.010999866403095259,0.6201715512173975,0.5608684051497171,0.618140101142536,0.6201901046176174,0.560876062108538,0.6199545058846674,0,112919,0,0.00026296640121887594,0.0,0.00131483200609438,0.0021413462817368983,0.00236,0.0012667314086844909,True
census,alpha_sweep_may2026_census_aim_ilp_a0.9,a5634b87,2026-05-12T20:23:00.902735,FileLoader,SmartNoiseModelLoader,TopKObtainer,ILPRepairer,models/census_aim_eps0.5.pkl,50000,42,0.5,0.5,20,42,0.9,ILPRepairer,SmartNoiseModelLoader,aim,1.594648838043213,7.525463581085205,6.644169092178345,14421.968569993973,50000,0,1.0,0.061827346099169386,510459.7541507571,0.011092876716063306,0.5,0.6201715512173975,0.5608684051497171,0.618140101142536,0.0,0.0,0.0,0,112919,0,0.00013148320060943797,0.0,0.00131483200609438,0.9051045975415076,1.0,0.05104597541507568,True
census,alpha_sweep_may2026_census_aim_vanilla_vc_a0.0,3af8ee54,2026-05-12T14:31:56.404670,FileLoader,SmartNoiseModelLoader,TopKObtainer,VanillaVCRepairer,models/census_aim_eps0.5.pkl,50000,42,0.5,0.5,20,42,,VanillaVCRepairer,SmartNoiseModelLoader,aim,2.55207896232605,9.672674655914307,12.675610303878784,1.84609055519104,50000,49882,0.00236,0.061827346099169386,0.06173417186167698,0.011092876716063306,0.010999866403095259,0.6201715512173975,0.5608684051497171,0.618140101142536,0.6201901046176174,0.560876062108538,0.6199545058846674,0,112919,0,0.00065741600304719,0.0,0.00131483200609438,0.0018133657043422455,0.00236,0.0012667314086844909,
census,alpha_sweep_may2026_census_aim_vanilla_vc_a0.01,2f6caa66,2026-05-12T14:31:56.793360,FileLoader,SmartNoiseModelLoader,TopKObtainer,VanillaVCRepairer,models/census_aim_eps0.5.pkl,50000,42,0.5,0.5,20,42,,VanillaVCRepairer,SmartNoiseModelLoader,aim,2.5274710655212402,9.717018842697144,12.699921607971191,1.815814733505249,50000,49882,0.00236,0.061827346099169386,0.06173417186167698,0.011092876716063306,0.010999866403095259,0.6201715512173975,0.5608684051497171,0.618140101142536,0.6201901046176174,0.560876062108538,0.6199545058846674,0,112919,0,0.00065741600304719,0.0,0.00131483200609438,0.0018133657043422455,0.00236,0.0012667314086844909,
census,alpha_sweep_may2026_census_aim_vanilla_vc_a0.02,57f2586d,2026-05-12T14:46:02.414898,FileLoader,SmartNoiseModelLoader,TopKObtainer,VanillaVCRepairer,models/census_aim_eps0.5.pkl,50000,42,0.5,0.5,20,42,,VanillaVCRepairer,SmartNoiseModelLoader,aim,2.420548915863037,9.010355710983276,9.505308151245117,1.884519100189209,50000,49882,0.00236,0.061827346099169386,0.06173417186167698,0.011092876716063306,0.010999866403095259,0.6201715512173975,0.5608684051497171,0.618140101142536,0.6201901046176174,0.560876062108538,0.6199545058846674,0,112919,0,0.00065741600304719,0.0,0.00131483200609438,0.0018133657043422455,0.00236,0.0012667314086844909,
census,alpha_sweep_may2026_census_aim_vanilla_vc_a0.03,6c8adaea,2026-05-12T14:46:04.475770,FileLoader,SmartNoiseModelLoader,TopKObtainer,VanillaVCRepairer,models/census_aim_eps0.5.pkl,50000,42,0.5,0.5,20,42,,VanillaVCRepairer,SmartNoiseModelLoader,aim,2.42100191116333,9.153585433959961,9.48490571975708,1.8756351470947266,50000,49882,0.00236,0.061827346099169386,0.06173417186167698,0.011092876716063306,0.010999866403095259,0.6201715512173975,0.5608684051497171,0.618140101142536,0.6201901046176174,0.560876062108538,0.6199545058846674,0,112919,0,0.00065741600304719,0.0,0.00131483200609438,0.0018133657043422455,0.00236,0.0012667314086844909,
census,alpha_sweep_may2026_census_aim_vanilla_vc_a0.04,eb8ea7e7,2026-05-12T14:52:06.144279,FileLoader,SmartNoiseModelLoader,TopKObtainer,VanillaVCRepairer,models/census_aim_eps0.5.pkl,50000,42,0.5,0.5,20,42,,VanillaVCRepairer,SmartNoiseModelLoader,aim,1.4364314079284668,5.524898290634155,6.546672105789185,1.169820785522461,50000,49882,0.00236,0.061827346099169386,0.06173417186167698,0.011092876716063306,0.010999866403095259,0.6201715512173975,0.5608684051497171,0.618140101142536,0.6201901046176174,0.560876062108538,0.6199545058846674,0,112919,0,0.00065741600304719,0.0,0.00131483200609438,0.0018133657043422455,0.00236,0.0012667314086844909,
census,alpha_sweep_may2026_census_aim_vanilla_vc_a0.05,32e8186a,2026-05-12T14:32:06.923787,FileLoader,SmartNoiseModelLoader,TopKObtainer,VanillaVCRepairer,models/census_aim_eps0.5.pkl,50000,42,0.5,0.5,20,42,,VanillaVCRepairer,SmartNoiseModelLoader,aim,2.5570130348205566,9.885748386383057,12.861325025558472,1.8126749992370605,50000,49882,0.00236,0.061827346099169386,0.06173417186167698,0.011092876716063306,0.010999866403095259,0.6201715512173975,0.5608684051497171,0.618140101142536,0.6201901046176174,0.560876062108538,0.6199545058846674,0,112919,0,0.00065741600304719,0.0,0.00131483200609438,0.0018133657043422455,0.00236,0.0012667314086844909,
census,alpha_sweep_may2026_census_aim_vanilla_vc_a0.06,2b84ee46,2026-05-12T14:32:04.011709,FileLoader,SmartNoiseModelLoader,TopKObtainer,VanillaVCRepairer,models/census_aim_eps0.5.pkl,50000,42,0.5,0.5,20,42,,VanillaVCRepairer,SmartNoiseModelLoader,aim,2.567612409591675,9.869378566741943,12.821031332015991,1.8353984355926514,50000,49882,0.00236,0.061827346099169386,0.06173417186167698,0.011092876716063306,0.010999866403095259,0.6201715512173975,0.5608684051497171,0.618140101142536,0.6201901046176174,0.560876062108538,0.6199545058846674,0,112919,0,0.00065741600304719,0.0,0.00131483200609438,0.0018133657043422455,0.00236,0.0012667314086844909,
census,alpha_sweep_may2026_census_aim_vanilla_vc_a0.07,4c014126,2026-05-12T14:46:18.919213,FileLoader,SmartNoiseModelLoader,TopKObtainer,VanillaVCRepairer,models/census_aim_eps0.5.pkl,50000,42,0.5,0.5,20,42,,VanillaVCRepairer,SmartNoiseModelLoader,aim,1.903949499130249,9.302095890045166,9.641967058181763,2.0650696754455566,50000,49882,0.00236,0.061827346099169386,0.06173417186167698,0.011092876716063306,0.010999866403095259,0.6201715512173975,0.5608684051497171,0.618140101142536,0.6201901046176174,0.560876062108538,0.6199545058846674,0,112919,0,0.00065741600304719,0.0,0.00131483200609438,0.0018133657043422455,0.00236,0.0012667314086844909,
census,alpha_sweep_may2026_census_aim_vanilla_vc_a0.08,40524c35,2026-05-12T14:46:15.900975,FileLoader,SmartNoiseModelLoader,TopKObtainer,VanillaVCRepairer,models/census_aim_eps0.5.pkl,50000,42,0.5,0.5,20,42,,VanillaVCRepairer,SmartNoiseModelLoader,aim,2.0322611331939697,9.275402545928955,9.987896919250488,2.0023505687713623,50000,49882,0.00236,0.061827346099169386,0.06173417186167698,0.011092876716063306,0.010999866403095259,0.6201715512173975,0.5608684051497171,0.618140101142536,0.6201901046176174,0.560876062108538,0.6199545058846674,0,112919,0,0.00065741600304719,0.0,0.00131483200609438,0.0018133657043422455,0.00236,0.0012667314086844909,
census,alpha_sweep_may2026_census_aim_vanilla_vc_a0.09,077e1f32,2026-05-12T14:52:21.759254,FileLoader,SmartNoiseModelLoader,TopKObtainer,VanillaVCRepairer,models/census_aim_eps0.5.pkl,50000,42,0.5,0.5,20,42,,VanillaVCRepairer,SmartNoiseModelLoader,aim,1.5630803108215332,5.517115831375122,6.16026496887207,1.1627354621887207,50000,49882,0.00236,0.061827346099169386,0.06173417186167698,0.011092876716063306,0.010999866403095259,0.6201715512173975,0.5608684051497171,0.618140101142536,0.6201901046176174,0.560876062108538,0.6199545058846674,0,112919,0,0.00065741600304719,0.0,0.00131483200609438,0.0018133657043422455,0.00236,0.0012667314086844909,
census,alpha_sweep_may2026_census_aim_vanilla_vc_a0.1,955b8f92,2026-05-12T14:32:06.920446,FileLoader,SmartNoiseModelLoader,TopKObtainer,VanillaVCRepairer,models/census_aim_eps0.5.pkl,50000,42,0.5,0.5,20,42,,VanillaVCRepairer,SmartNoiseModelLoader,aim,2.5708751678466797,9.004225015640259,12.628064632415771,1.9218084812164307,50000,49882,0.00236,0.061827346099169386,0.06173417186167698,0.011092876716063306,0.010999866403095259,0.6201715512173975,0.5608684051497171,0.618140101142536,0.6201901046176174,0.560876062108538,0.6199545058846674,0,112919,0,0.00065741600304719,0.0,0.00131483200609438,0.0018133657043422455,0.00236,0.0012667314086844909,
census,alpha_sweep_may2026_census_aim_vanilla_vc_a0.2,a890f3f3,2026-05-12T14:32:07.413766,FileLoader,SmartNoiseModelLoader,TopKObtainer,VanillaVCRepairer,models/census_aim_eps0.5.pkl,50000,42,0.5,0.5,20,42,,VanillaVCRepairer,SmartNoiseModelLoader,aim,2.568370819091797,9.039311408996582,12.648884057998657,1.887850046157837,50000,49882,0.00236,0.061827346099169386,0.06173417186167698,0.011092876716063306,0.010999866403095259,0.6201715512173975,0.5608684051497171,0.618140101142536,0.6201901046176174,0.560876062108538,0.6199545058846674,0,112919,0,0.00065741600304719,0.0,0.00131483200609438,0.0018133657043422455,0.00236,0.0012667314086844909,
census,alpha_sweep_may2026_census_aim_vanilla_vc_a0.3,27f39a12,2026-05-12T14:46:30.773967,FileLoader,SmartNoiseModelLoader,TopKObtainer,VanillaVCRepairer,models/census_aim_eps0.5.pkl,50000,42,0.5,0.5,20,42,,VanillaVCRepairer,SmartNoiseModelLoader,aim,2.1530439853668213,9.062581539154053,10.228891372680664,1.953718662261963,50000,49882,0.00236,0.061827346099169386,0.06173417186167698,0.011092876716063306,0.010999866403095259,0.6201715512173975,0.5608684051497171,0.618140101142536,0.6201901046176174,0.560876062108538,0.6199545058846674,0,112919,0,0.00065741600304719,0.0,0.00131483200609438,0.0018133657043422455,0.00236,0.0012667314086844909,
census,alpha_sweep_may2026_census_aim_vanilla_vc_a0.4,788df82f,2026-05-12T14:46:30.011402,FileLoader,SmartNoiseModelLoader,TopKObtainer,VanillaVCRepairer,models/census_aim_eps0.5.pkl,50000,42,0.5,0.5,20,42,,VanillaVCRepairer,SmartNoiseModelLoader,aim,2.2010672092437744,8.931793689727783,10.21707797050476,1.884066104888916,50000,49882,0.00236,0.061827346099169386,0.06173417186167698,0.011092876716063306,0.010999866403095259,0.6201715512173975,0.5608684051497171,0.618140101142536,0.6201901046176174,0.560876062108538,0.6199545058846674,0,112919,0,0.00065741600304719,0.0,0.00131483200609438,0.0018133657043422455,0.00236,0.0012667314086844909,
census,alpha_sweep_may2026_census_aim_vanilla_vc_a0.5,49e88bf3,2026-05-12T14:52:30.943523,FileLoader,SmartNoiseModelLoader,TopKObtainer,VanillaVCRepairer,models/census_aim_eps0.5.pkl,50000,42,0.5,0.5,20,42,,VanillaVCRepairer,SmartNoiseModelLoader,aim,1.4558908939361572,5.34775710105896,6.3359739780426025,1.1774671077728271,50000,49882,0.00236,0.061827346099169386,0.06173417186167698,0.011092876716063306,0.010999866403095259,0.6201715512173975,0.5608684051497171,0.618140101142536,0.6201901046176174,0.560876062108538,0.6199545058846674,0,112919,0,0.00065741600304719,0.0,0.00131483200609438,0.0018133657043422455,0.00236,0.0012667314086844909,
census,alpha_sweep_may2026_census_aim_vanilla_vc_a0.6,34f8fb3e,2026-05-12T14:32:18.880185,FileLoader,SmartNoiseModelLoader,TopKObtainer,VanillaVCRepairer,models/census_aim_eps0.5.pkl,50000,42,0.5,0.5,20,42,,VanillaVCRepairer,SmartNoiseModelLoader,aim,2.732880115509033,11.330626487731934,10.342947483062744,2.0409364700317383,50000,49882,0.00236,0.061827346099169386,0.06173417186167698,0.011092876716063306,0.010999866403095259,0.6201715512173975,0.5608684051497171,0.618140101142536,0.6201901046176174,0.560876062108538,0.6199545058846674,0,112919,0,0.00065741600304719,0.0,0.00131483200609438,0.0018133657043422455,0.00236,0.0012667314086844909,
census,alpha_sweep_may2026_census_aim_vanilla_vc_a0.7,70e8dd1d,2026-05-12T14:32:15.675455,FileLoader,SmartNoiseModelLoader,TopKObtainer,VanillaVCRepairer,models/census_aim_eps0.5.pkl,50000,42,0.5,0.5,20,42,,VanillaVCRepairer,SmartNoiseModelLoader,aim,2.7338147163391113,11.365586280822754,10.372812747955322,2.0046579837799072,50000,49882,0.00236,0.061827346099169386,0.06173417186167698,0.011092876716063306,0.010999866403095259,0.6201715512173975,0.5608684051497171,0.618140101142536,0.6201901046176174,0.560876062108538,0.6199545058846674,0,112919,0,0.00065741600304719,0.0,0.00131483200609438,0.0018133657043422455,0.00236,0.0012667314086844909,
census,alpha_sweep_may2026_census_aim_vanilla_vc_a0.8,f61fa2e9,2026-05-12T14:46:17.056099,FileLoader,SmartNoiseModelLoader,TopKObtainer,VanillaVCRepairer,models/census_aim_eps0.5.pkl,50000,42,0.5,0.5,20,42,,VanillaVCRepairer,SmartNoiseModelLoader,aim,2.1386609077453613,9.806858777999878,9.990827083587646,2.0846312046051025,50000,49882,0.00236,0.061827346099169386,0.06173417186167698,0.011092876716063306,0.010999866403095259,0.6201715512173975,0.5608684051497171,0.618140101142536,0.6201901046176174,0.560876062108538,0.6199545058846674,0,112919,0,0.00065741600304719,0.0,0.00131483200609438,0.0018133657043422455,0.00236,0.0012667314086844909,
census,alpha_sweep_may2026_census_aim_vanilla_vc_a0.9,c8dc6a09,2026-05-12T14:46:16.803452,FileLoader,SmartNoiseModelLoader,TopKObtainer,VanillaVCRepairer,models/census_aim_eps0.5.pkl,50000,42,0.5,0.5,20,42,,VanillaVCRepairer,SmartNoiseModelLoader,aim,2.141676187515259,9.69130539894104,10.22415280342102,2.0894601345062256,50000,49882,0.00236,0.061827346099169386,0.06173417186167698,0.011092876716063306,0.010999866403095259,0.6201715512173975,0.5608684051497171,0.618140101142536,0.6201901046176174,0.560876062108538,0.6199545058846674,0,112919,0,0.00065741600304719,0.0,0.00131483200609438,0.0018133657043422455,0.00236,0.0012667314086844909,
census,alpha_sweep_may2026_census_aim_vanilla_vc_a1.0,e9cfa865,2026-05-12T14:52:36.671364,FileLoader,SmartNoiseModelLoader,TopKObtainer,VanillaVCRepairer,models/census_aim_eps0.5.pkl,50000,42,0.5,0.5,20,42,,VanillaVCRepairer,SmartNoiseModelLoader,aim,1.4217979907989502,5.54353666305542,6.421943426132202,1.2461462020874023,50000,49882,0.00236,0.061827346099169386,0.06173417186167698,0.011092876716063306,0.010999866403095259,0.6201715512173975,0.5608684051497171,0.618140101142536,0.6201901046176174,0.560876062108538,0.6199545058846674,0,112919,0,0.00065741600304719,0.0,0.00131483200609438,0.0018133657043422455,0.00236,0.0012667314086844909,
census,alpha_sweep_may2026_census_aim_weighted_vc_a0.0,014f0df9,2026-05-12T15:07:10.715509,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/census_aim_eps0.5.pkl,50000,42,0.5,0.5,20,42,0.0,WeightedVCRepairer,SmartNoiseModelLoader,aim,2.568652391433716,9.863154649734497,13.054726362228394,2689.337648153305,50000,26120,0.4776,0.061827346099169386,0.3266924473475667,0.011092876716063306,0.12814501178024718,0.6201715512173975,0.5608684051497171,0.618140101142536,0.6198001887145851,0.5670248945401172,0.6149536282793872,0,112919,0,0.00131483200609438,0.0,0.00131483200609438,0.010631725767209565,0.4776,0.010631725767209565,
census,alpha_sweep_may2026_census_aim_weighted_vc_a0.01,7b758af8,2026-05-12T14:29:25.262582,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/census_aim_eps0.5.pkl,50000,42,0.5,0.5,20,42,0.01,WeightedVCRepairer,SmartNoiseModelLoader,aim,2.5698904991149902,9.865997314453125,12.99673843383789,13.849390983581543,50000,49882,0.00236,0.061827346099169386,0.06173417186167698,0.011092876716063306,0.010999866403095259,0.6201715512173975,0.5608684051497171,0.618140101142536,0.6201901046176174,0.560876062108538,0.6199545058846674,0,112919,0,0.001301683686033436,0.0,0.00131483200609438,0.0012776640945976459,0.00236,0.0012667314086844909,
census,alpha_sweep_may2026_census_aim_weighted_vc_a0.02,33dc2f1f,2026-05-12T14:40:51.428644,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/census_aim_eps0.5.pkl,50000,42,0.5,0.5,20,42,0.02,WeightedVCRepairer,SmartNoiseModelLoader,aim,2.0220985412597656,8.252971887588501,8.518797397613525,12.292913675308228,50000,49882,0.00236,0.061827346099169386,0.06173417186167698,0.011092876716063306,0.010999866403095259,0.6201715512173975,0.5608684051497171,0.618140101142536,0.6201901046176174,0.560876062108538,0.6199545058846674,0,112919,0,0.0012885353659724923,0.0,0.00131483200609438,0.001288596780510801,0.00236,0.0012667314086844909,
census,alpha_sweep_may2026_census_aim_weighted_vc_a0.03,a2c2f3c1,2026-05-12T14:51:29.307512,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/census_aim_eps0.5.pkl,50000,42,0.5,0.5,20,42,0.03,WeightedVCRepairer,SmartNoiseModelLoader,aim,2.2263240814208984,9.177462100982666,10.315672159194946,12.015740156173706,50000,49882,0.00236,0.061827346099169386,0.06173417186167698,0.011092876716063306,0.010999866403095259,0.6201715512173975,0.5608684051497171,0.618140101142536,0.6201901046176174,0.560876062108538,0.6199545058846674,0,112919,0,0.0012753870459115484,0.0,0.00131483200609438,0.001299529466423956,0.00236,0.0012667314086844909,
census,alpha_sweep_may2026_census_aim_weighted_vc_a0.04,54100960,2026-05-12T15:00:00.012210,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/census_aim_eps0.5.pkl,50000,42,0.5,0.5,20,42,0.04,WeightedVCRepairer,SmartNoiseModelLoader,aim,1.7503881454467773,7.196705102920532,7.38741660118103,10.4105064868927,50000,49882,0.00236,0.061827346099169386,0.06173417186167698,0.011092876716063306,0.010999866403095259,0.6201715512173975,0.5608684051497171,0.618140101142536,0.6201901046176174,0.560876062108538,0.6199545058846674,0,112919,0,0.0012622387258506046,0.0,0.00131483200609438,0.0013104621523371111,0.00236,0.0012667314086844909,
census,alpha_sweep_may2026_census_aim_weighted_vc_a0.05,2c3cdcbb,2026-05-12T14:32:08.788983,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/census_aim_eps0.5.pkl,50000,42,0.5,0.5,20,42,0.05,WeightedVCRepairer,SmartNoiseModelLoader,aim,2.555917739868164,9.832936763763428,12.669254302978516,11.302831649780273,50000,49882,0.00236,0.061827346099169386,0.06173417186167698,0.011092876716063306,0.010999866403095259,0.6201715512173975,0.5608684051497171,0.618140101142536,0.6201901046176174,0.560876062108538,0.6199545058846674,0,112919,0,0.0012490904057896608,0.0,0.00131483200609438,0.0013213948382502663,0.00236,0.0012667314086844909,
census,alpha_sweep_may2026_census_aim_weighted_vc_a0.06,39926f09,2026-05-12T14:32:06.570418,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/census_aim_eps0.5.pkl,50000,42,0.5,0.5,20,42,0.06,WeightedVCRepairer,SmartNoiseModelLoader,aim,2.5702178478240967,9.829423666000366,12.721306562423706,11.086421251296997,50000,49882,0.00236,0.061827346099169386,0.06173417186167698,0.011092876716063306,0.010999866403095259,0.6201715512173975,0.5608684051497171,0.618140101142536,0.6201901046176174,0.560876062108538,0.6199545058846674,0,112919,0,0.0012359420857287172,0.0,0.00131483200609438,0.0013323275241634213,0.00236,0.0012667314086844909,
