dataset,experiment_name,experiment_id,timestamp,meta_loader,meta_synthesizer,meta_obtainer,meta_repairer,meta_synthesizer_params_model_path,meta_synthesizer_params_size,meta_synthesizer_params_seed,meta_obtainer_params_selection_budget,meta_obtainer_params_generation_budget,meta_obtainer_params_k,meta_obtainer_params_seed,meta_repairer_params_alpha,repairer,synthesizer,engine,runtime_loading,runtime_synthesizing,runtime_marginals_obtaining,runtime_repairing,deletion_ratio_before,deletion_ratio_after,deletion_ratio_ratio,marginals_error_synthetic_avg,marginals_error_repaired_avg,tvd_2way_synthetic_avg,tvd_2way_repaired_avg,ml_accuracy_synthetic_logistic_regression,ml_accuracy_synthetic_random_forest,ml_accuracy_synthetic_mlp,ml_accuracy_repaired_logistic_regression,ml_accuracy_repaired_random_forest,ml_accuracy_repaired_mlp,violations_private,violations_synthetic,violations_repaired,loss_function_synthetic_total,loss_function_synthetic_size_component,loss_function_synthetic_marginal_component,loss_function_repaired_total,loss_function_repaired_size_component,loss_function_repaired_marginal_component,marginal_generation_quality_avg_relative_error,marginal_selection_quality_precision_at_k,marginal_selection_quality_overlap_count,marginal_selection_quality_k,meta_repairer_params_use_marginals
census,alpha_eps01_b1000_census_aim_a0.15,c2ce2d21,2026-05-17T02:34:59.111967,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/census_aim_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.15,WeightedVCRepairer,SmartNoiseModelLoader,aim,1.9571988582611084,22.162256002426147,0.0003294944763183,14.808024406433104,50000,49659,0.00682,,,0.0163728732199463,0.0160018360456902,0.6204215803727408,0.5678712829882401,0.6203408878067054,0.6204036159693533,0.5682293930623241,0.6202010010590163,0,501859,0,0.1477912618785936,0.985275079190624,0.0,0.1478063254725816,0.985375503150544,0.0,,,,,
census,alpha_eps01_b1000_census_aim_a0.2,a8cfbc72,2026-05-17T02:34:52.313431,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/census_aim_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.2,WeightedVCRepairer,SmartNoiseModelLoader,aim,1.95625901222229,15.178182601928713,0.000648021697998,15.873295068740845,50000,49659,0.00682,,,0.0163728732199463,0.0160018360456902,0.6204215803727408,0.5678712829882401,0.6203408878067054,0.6204036159693533,0.5682293930623241,0.6202010010590163,0,501859,0,0.1970550158381248,0.985275079190624,0.0,0.1970751006301088,0.985375503150544,0.0,,,,,
census,alpha_eps01_b1000_census_aim_a0.25,e4ee54de,2026-05-17T02:45:08.048471,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/census_aim_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.25,WeightedVCRepairer,SmartNoiseModelLoader,aim,1.5922977924346924,12.994987964630129,0.0002627372741699,15.046136379241943,50000,49659,0.00682,,,0.0163728732199463,0.0160018360456902,0.6204215803727408,0.5678712829882401,0.6203408878067054,0.6204036159693533,0.5682293930623241,0.6202010010590163,0,501859,0,0.246318769797656,0.985275079190624,0.0,0.246343875787636,0.985375503150544,0.0,,,,,
census,alpha_eps01_b1000_census_aim_a0.3,58c744e5,2026-05-17T02:45:12.534930,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/census_aim_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.3,WeightedVCRepairer,SmartNoiseModelLoader,aim,1.6317882537841797,12.741760015487673,0.0003237724304199,14.67911982536316,50000,49659,0.00682,,,0.0163728732199463,0.0160018360456902,0.6204215803727408,0.5678712829882401,0.6203408878067054,0.6204036159693533,0.5682293930623241,0.6202010010590163,0,501859,0,0.2955825237571872,0.985275079190624,0.0,0.2956126509451632,0.985375503150544,0.0,,,,,
census,alpha_eps01_b1000_census_aim_a0.35,406ac1d0,2026-05-17T02:50:03.363970,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/census_aim_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.35,WeightedVCRepairer,SmartNoiseModelLoader,aim,1.0376980304718018,7.548020362854004,0.0002267360687255,7.860564231872559,50000,49659,0.00682,,,0.0163728732199463,0.0160018360456902,0.6204215803727408,0.5678712829882401,0.6203408878067054,0.6204036159693533,0.5682293930623241,0.6202010010590163,0,501859,0,0.3448462777167184,0.985275079190624,0.0,0.3448814261026904,0.985375503150544,0.0,,,,,
census,alpha_eps01_b1000_census_aim_a0.4,c1e28058,2026-05-17T02:38:03.929108,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/census_aim_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.4,WeightedVCRepairer,SmartNoiseModelLoader,aim,2.629775047302246,19.929189443588257,0.0005357265472412,16.581350088119507,50000,49659,0.00682,,,0.0163728732199463,0.0160018360456902,0.6204215803727408,0.5678712829882401,0.6203408878067054,0.6204036159693533,0.5682293930623241,0.6202010010590163,0,501859,0,0.3941100316762496,0.985275079190624,0.0,0.3941502012602176,0.985375503150544,0.0,,,,,
census,alpha_eps01_b1000_census_aim_a0.45,706d80a7,2026-05-17T02:38:06.887177,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/census_aim_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.45,WeightedVCRepairer,SmartNoiseModelLoader,aim,2.629964828491211,25.46817398071289,0.000411033630371,16.157768726348877,50000,49659,0.00682,,,0.0163728732199463,0.0160018360456902,0.6204215803727408,0.5678712829882401,0.6203408878067054,0.6204036159693533,0.5682293930623241,0.6202010010590163,0,501859,0,0.4433737856357808,0.985275079190624,0.0,0.4434189764177448,0.985375503150544,0.0,,,,,
census,alpha_eps01_b1000_census_aim_a0.5,76c29800,2026-05-17T02:51:26.543333,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/census_aim_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.5,WeightedVCRepairer,SmartNoiseModelLoader,aim,1.7960546016693115,15.821184158325195,0.0005145072937011,15.760343551635742,50000,49659,0.00682,,,0.0163728732199463,0.0160018360456902,0.6204215803727408,0.5678712829882401,0.6203408878067054,0.6204036159693533,0.5682293930623241,0.6202010010590163,0,501859,0,0.492637539595312,0.985275079190624,0.0,0.492687751575272,0.985375503150544,0.0,,,,,
census,alpha_eps01_b1000_census_aim_a0.55,6a9fcd3f,2026-05-17T02:51:30.704604,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/census_aim_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.55,WeightedVCRepairer,SmartNoiseModelLoader,aim,1.8129217624664309,19.646411895751957,0.0002987384796142,15.91854166984558,50000,49659,0.00682,,,0.0163728732199463,0.0160018360456902,0.6204215803727408,0.5678712829882401,0.6203408878067054,0.6204036159693533,0.5682293930623241,0.6202010010590163,0,501859,0,0.5419012935548433,0.985275079190624,0.0,0.5419565267327993,0.985375503150544,0.0,,,,,
census,alpha_eps01_b1000_census_aim_a0.6,3a0da385,2026-05-17T02:57:21.828202,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/census_aim_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.6,WeightedVCRepairer,SmartNoiseModelLoader,aim,1.3668310642242432,9.191512823104858,0.000267744064331,9.066957235336304,50000,49659,0.00682,,,0.0163728732199463,0.0160018360456902,0.6204215803727408,0.5678712829882401,0.6203408878067054,0.6204036159693533,0.5682293930623241,0.6202010010590163,0,501859,0,0.5911650475143744,0.985275079190624,0.0,0.5912253018903264,0.985375503150544,0.0,,,,,
