dataset,experiment_name,experiment_id,timestamp,meta_loader,meta_synthesizer,meta_obtainer,meta_repairer,meta_synthesizer_params_model_path,meta_synthesizer_params_size,meta_synthesizer_params_seed,meta_obtainer_params_selection_budget,meta_obtainer_params_generation_budget,meta_obtainer_params_k,meta_obtainer_params_seed,meta_repairer_params_alpha,repairer,synthesizer,engine,runtime_loading,runtime_synthesizing,runtime_marginals_obtaining,runtime_repairing,deletion_ratio_before,deletion_ratio_after,deletion_ratio_ratio,marginals_error_synthetic_avg,marginals_error_repaired_avg,tvd_2way_synthetic_avg,tvd_2way_repaired_avg,ml_accuracy_synthetic_logistic_regression,ml_accuracy_synthetic_random_forest,ml_accuracy_synthetic_mlp,ml_accuracy_repaired_logistic_regression,ml_accuracy_repaired_random_forest,ml_accuracy_repaired_mlp,violations_private,violations_synthetic,violations_repaired,loss_function_synthetic_total,loss_function_synthetic_size_component,loss_function_synthetic_marginal_component,loss_function_repaired_total,loss_function_repaired_size_component,loss_function_repaired_marginal_component,marginal_generation_quality_avg_relative_error,marginal_selection_quality_precision_at_k,marginal_selection_quality_overlap_count,marginal_selection_quality_k,meta_repairer_params_use_marginals
census,alpha_eps01_b1000_abserr_census_mst_a0.0,e87dbda0,2026-05-17T16:37:40.560220,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/census_mst_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.0,WeightedVCRepairer,SmartNoiseModelLoader,mst,1.785158634185791,1.2074029445648191,0.0004041194915771,2229.9517092704773,50000,11334,0.77332,,,0.0307376793423833,0.1466391049031022,0.6208839428861551,0.5535742683775846,0.6188345284079062,0.620864800489103,0.5549810873117125,0.6085391582764068,0,303094,0,0.0,0.985275079190624,0.0,0.0,0.9966621549509308,0.0,,,,,
census,alpha_eps01_b1000_abserr_census_mst_a0.05,54320cdf,2026-05-17T16:17:12.939704,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/census_mst_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.05,WeightedVCRepairer,SmartNoiseModelLoader,mst,1.8806514739990237,1.5118029117584229,0.0003645420074462,10.92803192138672,50000,49787,0.00426,,,0.0307376793423833,0.030824410737205,0.6208839428861551,0.5535742683775846,0.6188345284079062,0.620883648387739,0.5538125175962804,0.6207246192429977,0,303094,0,0.0492637539595312,0.985275079190624,0.0,0.0492668903676636,0.985337807353272,0.0,,,,,
census,alpha_eps01_b1000_abserr_census_mst_a0.1,d8bce239,2026-05-17T15:56:07.157011,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/census_mst_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.1,WeightedVCRepairer,SmartNoiseModelLoader,mst,2.5873467922210693,1.6139535903930664,0.0004277229309082,11.712128162384031,50000,49787,0.00426,,,0.0307376793423833,0.030824410737205,0.6208839428861551,0.5535742683775846,0.6188345284079062,0.620883648387739,0.5538125175962804,0.6207246192429977,0,303094,0,0.0985275079190624,0.985275079190624,0.0,0.0985337807353272,0.985337807353272,0.0,,,,,
census,alpha_eps01_b1000_abserr_census_mst_a0.15,e9caedbb,2026-05-17T15:56:05.722062,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/census_mst_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.15,WeightedVCRepairer,SmartNoiseModelLoader,mst,2.590974807739258,1.6358563899993896,0.0004892349243164,11.867028951644896,50000,49787,0.00426,,,0.0307376793423833,0.030824410737205,0.6208839428861551,0.5535742683775846,0.6188345284079062,0.620883648387739,0.5538125175962804,0.6207246192429977,0,303094,0,0.1477912618785936,0.985275079190624,0.0,0.1478006711029908,0.985337807353272,0.0,,,,,
census,alpha_eps01_b1000_abserr_census_mst_a0.2,da4307af,2026-05-17T16:09:48.270325,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/census_mst_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.2,WeightedVCRepairer,SmartNoiseModelLoader,mst,1.7711906433105469,1.2963285446166992,0.0003986358642578,10.878038883209229,50000,49787,0.00426,,,0.0307376793423833,0.030824410737205,0.6208839428861551,0.5535742683775846,0.6188345284079062,0.620883648387739,0.5538125175962804,0.6207246192429977,0,303094,0,0.1970550158381248,0.985275079190624,0.0,0.1970675614706544,0.985337807353272,0.0,,,,,
census,alpha_eps01_b1000_abserr_census_mst_a0.25,0d3ab88e,2026-05-17T16:09:48.196144,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/census_mst_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.25,WeightedVCRepairer,SmartNoiseModelLoader,mst,1.8734235763549805,1.2456645965576172,0.0005173683166503,10.781001806259155,50000,49787,0.00426,,,0.0307376793423833,0.030824410737205,0.6208839428861551,0.5535742683775846,0.6188345284079062,0.620883648387739,0.5538125175962804,0.6207246192429977,0,303094,0,0.246318769797656,0.985275079190624,0.0,0.246334451838318,0.985337807353272,0.0,,,,,
census,alpha_eps01_b1000_abserr_census_mst_a0.3,bdc656f0,2026-05-17T16:15:51.169073,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/census_mst_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.3,WeightedVCRepairer,SmartNoiseModelLoader,mst,1.2678842544555664,0.8449447154998779,0.0002405643463134,5.63044285774231,50000,49787,0.00426,,,0.0307376793423833,0.030824410737205,0.6208839428861551,0.5535742683775846,0.6188345284079062,0.620883648387739,0.5538125175962804,0.6207246192429977,0,303094,0,0.2955825237571872,0.985275079190624,0.0,0.2956013422059816,0.985337807353272,0.0,,,,,
census,alpha_eps01_b1000_abserr_census_mst_a0.35,ccf4c580,2026-05-17T15:55:51.053487,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/census_mst_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.35,WeightedVCRepairer,SmartNoiseModelLoader,mst,2.5796968936920166,1.6651582717895508,0.0004363059997558,12.250020265579224,50000,49787,0.00426,,,0.0307376793423833,0.030824410737205,0.6208839428861551,0.5535742683775846,0.6188345284079062,0.620883648387739,0.5538125175962804,0.6207246192429977,0,303094,0,0.3448462777167184,0.985275079190624,0.0,0.3448682325736452,0.985337807353272,0.0,,,,,
census,alpha_eps01_b1000_abserr_census_mst_a0.4,9ad1c784,2026-05-17T15:55:51.221194,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/census_mst_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.4,WeightedVCRepairer,SmartNoiseModelLoader,mst,2.592366933822632,1.6659955978393557,0.0004420280456542,11.813241958618164,50000,49787,0.00426,,,0.0307376793423833,0.030824410737205,0.6208839428861551,0.5535742683775846,0.6188345284079062,0.620883648387739,0.5538125175962804,0.6207246192429977,0,303094,0,0.3941100316762496,0.985275079190624,0.0,0.3941351229413088,0.985337807353272,0.0,,,,,
census,alpha_eps01_b1000_abserr_census_mst_a0.45,2f685b83,2026-05-17T16:09:13.375005,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/census_mst_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.45,WeightedVCRepairer,SmartNoiseModelLoader,mst,2.2245144844055176,1.712709903717041,0.0004329681396484,10.925281763076782,50000,49787,0.00426,,,0.0307376793423833,0.030824410737205,0.6208839428861551,0.5535742683775846,0.6188345284079062,0.620883648387739,0.5538125175962804,0.6207246192429977,0,303094,0,0.4433737856357808,0.985275079190624,0.0,0.4434020133089724,0.985337807353272,0.0,,,,,
census,alpha_eps01_b1000_abserr_census_mst_a0.5,a0dc81be,2026-05-17T16:09:11.672128,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/census_mst_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.5,WeightedVCRepairer,SmartNoiseModelLoader,mst,2.223773241043091,1.7131333351135254,0.0004544258117675,11.103156805038452,50000,49787,0.00426,,,0.0307376793423833,0.030824410737205,0.6208839428861551,0.5535742683775846,0.6188345284079062,0.620883648387739,0.5538125175962804,0.6207246192429977,0,303094,0,0.492637539595312,0.985275079190624,0.0,0.492668903676636,0.985337807353272,0.0,,,,,
census,alpha_eps01_b1000_abserr_census_mst_a0.55,b23de6b7,2026-05-17T16:15:21.619652,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/census_mst_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.55,WeightedVCRepairer,SmartNoiseModelLoader,mst,1.444103479385376,1.0626320838928225,0.0003199577331542,6.517834663391113,50000,49787,0.00426,,,0.0307376793423833,0.030824410737205,0.6208839428861551,0.5535742683775846,0.6188345284079062,0.620883648387739,0.5538125175962804,0.6207246192429977,0,303094,0,0.5419012935548433,0.985275079190624,0.0,0.5419357940442997,0.985337807353272,0.0,,,,,
census,alpha_eps01_b1000_abserr_census_mst_a0.6,19105e3a,2026-05-17T15:55:53.397746,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/census_mst_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.6,WeightedVCRepairer,SmartNoiseModelLoader,mst,2.592835664749145,1.5599937438964844,0.0004725456237792,11.547264575958252,50000,49787,0.00426,,,0.0307376793423833,0.030824410737205,0.6208839428861551,0.5535742683775846,0.6188345284079062,0.620883648387739,0.5538125175962804,0.6207246192429977,0,303094,0,0.5911650475143744,0.985275079190624,0.0,0.5912026844119632,0.985337807353272,0.0,,,,,
census,alpha_eps01_b1000_abserr_census_mst_a0.65,8f7fed7e,2026-05-17T15:55:54.269735,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/census_mst_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.65,WeightedVCRepairer,SmartNoiseModelLoader,mst,2.5918290615081787,1.5549194812774658,0.0004575252532958,11.384101629257202,50000,49787,0.00426,,,0.0307376793423833,0.030824410737205,0.6208839428861551,0.5535742683775846,0.6188345284079062,0.620883648387739,0.5538125175962804,0.6207246192429977,0,303094,0,0.6404288014739057,0.985275079190624,0.0,0.6404695747796268,0.985337807353272,0.0,,,,,
census,alpha_eps01_b1000_abserr_census_mst_a0.7,788f55aa,2026-05-17T16:09:20.490146,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/census_mst_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.7,WeightedVCRepairer,SmartNoiseModelLoader,mst,1.978243589401245,1.2261641025543213,0.0004050731658935,10.750557899475098,50000,49787,0.00426,,,0.0307376793423833,0.030824410737205,0.6208839428861551,0.5535742683775846,0.6188345284079062,0.620883648387739,0.5538125175962804,0.6207246192429977,0,303094,0,0.6896925554334368,0.985275079190624,0.0,0.6897364651472904,0.985337807353272,0.0,,,,,
census,alpha_eps01_b1000_abserr_census_mst_a0.75,17036ec8,2026-05-17T16:09:22.711292,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/census_mst_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.75,WeightedVCRepairer,SmartNoiseModelLoader,mst,2.059592962265014,1.2576582431793213,0.0004210472106933,10.828601121902466,50000,49787,0.00426,,,0.0307376793423833,0.030824410737205,0.6208839428861551,0.5535742683775846,0.6188345284079062,0.620883648387739,0.5538125175962804,0.6207246192429977,0,303094,0,0.7389563093929681,0.985275079190624,0.0,0.739003355514954,0.985337807353272,0.0,,,,,
census,alpha_eps01_b1000_abserr_census_mst_a0.8,41d657c1,2026-05-17T16:15:27.178506,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/census_mst_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.8,WeightedVCRepairer,SmartNoiseModelLoader,mst,1.1725430488586426,0.843902587890625,0.0002686977386474,5.76713228225708,50000,49787,0.00426,,,0.0307376793423833,0.030824410737205,0.6208839428861551,0.5535742683775846,0.6188345284079062,0.620883648387739,0.5538125175962804,0.6207246192429977,0,303094,0,0.7882200633524993,0.985275079190624,0.0,0.7882702458826176,0.985337807353272,0.0,,,,,
census,alpha_eps01_b1000_abserr_census_mst_a0.85,6b741e1f,2026-05-17T15:51:48.550523,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/census_mst_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.85,WeightedVCRepairer,SmartNoiseModelLoader,mst,2.19230055809021,1.479750394821167,0.0003199577331542,10.625596761703491,50000,49787,0.00426,,,0.0307376793423833,0.030824410737205,0.6208839428861551,0.5535742683775846,0.6188345284079062,0.620883648387739,0.5538125175962804,0.6207246192429977,0,303094,0,0.8374838173120305,0.985275079190624,0.0,0.8375371362502813,0.985337807353272,0.0,,,,,
census,alpha_eps01_b1000_abserr_census_mst_a0.9,8879b04a,2026-05-17T15:51:49.783262,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/census_mst_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.9,WeightedVCRepairer,SmartNoiseModelLoader,mst,2.1918132305145264,1.482651710510254,0.0002722740173339,10.416538715362549,50000,49787,0.00426,,,0.0307376793423833,0.030824410737205,0.6208839428861551,0.5535742683775846,0.6188345284079062,0.620883648387739,0.5538125175962804,0.6207246192429977,0,303094,0,0.8867475712715617,0.985275079190624,0.0,0.8868040266179449,0.985337807353272,0.0,,,,,
census,alpha_eps01_b1000_abserr_census_mst_a0.95,df078e2e,2026-05-17T16:01:29.279875,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/census_mst_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.95,WeightedVCRepairer,SmartNoiseModelLoader,mst,2.153895378112793,1.7639732360839844,0.0004336833953857,10.836650848388672,50000,49787,0.00426,,,0.0307376793423833,0.030824410737205,0.6208839428861551,0.5535742683775846,0.6188345284079062,0.620883648387739,0.5538125175962804,0.6207246192429977,0,303094,0,0.9360113252310928,0.985275079190624,0.0,0.9360709169856084,0.985337807353272,0.0,,,,,
census,alpha_eps01_b1000_abserr_census_mst_a1.0,fd7c5adb,2026-05-17T16:01:31.714523,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/census_mst_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,1.0,WeightedVCRepairer,SmartNoiseModelLoader,mst,2.153594970703125,1.7516696453094482,0.0003833770751953,10.84887409210205,50000,49787,0.00426,,,0.0307376793423833,0.030824410737205,0.6208839428861551,0.5535742683775846,0.6188345284079062,0.620883648387739,0.5538125175962804,0.6207246192429977,0,303094,0,0.985275079190624,0.985275079190624,0.0,0.985337807353272,0.985337807353272,0.0,,,,,
compas,alpha_eps01_b1000_abserr_compas_aim_a0.05,735f4b24,2026-05-18T00:50:09.761252,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/compas_aim_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.05,WeightedVCRepairer,SmartNoiseModelLoader,aim,0.4085814952850342,3.4376800060272217,0.7712466716766357,32663.24186563492,50000,19202,0.61596,0.3058168168523125,0.0698003324261567,0.0300444550033572,0.1174171125556492,0.5524194874831408,0.4646369946379815,0.4877463074443238,0.5344090266127175,0.4532550412842527,0.4757557814401789,0,39392194,0,0.022047049230961,0.1776045264646863,0.0138598135870808,0.0378719992808972,0.6841672423434981,0.0038564601723393,2.3080516609890103e-05,1.0,20.0,20.0,
compas,alpha_eps01_b1000_abserr_compas_aim_a0.1,69c8cf06,2026-05-18T00:50:20.081642,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/compas_aim_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.1,WeightedVCRepairer,SmartNoiseModelLoader,aim,0.4078471660614013,3.415631055831909,0.7709918022155762,32658.880204439163,50000,19329,0.61342,0.3058168168523125,0.0636062272727694,0.0300444550033572,0.1160536924086029,0.5524194874831408,0.4646369946379815,0.4877463074443238,0.5379946708773314,0.4533701766505477,0.4691272739234843,0,39392194,0,0.0302342848748413,0.1776045264646863,0.0138598135870808,0.0707570995029755,0.6820783578407185,0.0028325152432263,2.3080516609890103e-05,1.0,20.0,20.0,
compas,alpha_eps01_b1000_abserr_compas_aim_a0.3,ac03cb03,2026-05-17T20:50:01.451096,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/compas_aim_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.3,WeightedVCRepairer,SmartNoiseModelLoader,aim,0.4080500602722168,3.435264110565185,0.7599625587463379,18231.31796979904,50000,40723,0.18554,0.3058168168523125,0.0929627919953444,0.0300444550033572,0.0513105563586477,0.5524194874831408,0.4646369946379815,0.4877463074443238,0.5659396690680615,0.4685187012730682,0.480344748182506,0,39392194,0,0.0629832274503624,0.1776045264646863,0.0138598135870808,0.1011660257841705,0.3301917826244284,0.0030121299954886,2.3080516609890103e-05,1.0,20.0,20.0,
compas,alpha_eps01_b1000_abserr_compas_aim_a0.35,69adc460,2026-05-17T18:12:58.204601,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/compas_aim_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.35,WeightedVCRepairer,SmartNoiseModelLoader,aim,0.4094033241271972,3.4301915168762207,0.7648923397064209,8802.713682174683,50000,45542,0.08916,0.3058168168523125,0.2284500975663633,0.0300444550033572,0.0368989243770149,0.5524194874831408,0.4646369946379815,0.4877463074443238,0.5637685450179282,0.4683542221783611,0.490312181321754,0,39392194,0,0.0711704630942427,0.1776045264646863,0.0138598135870808,0.0931395847059818,0.2509293068850949,0.0081758881479978,2.3080516609890103e-05,1.0,20.0,20.0,
compas,alpha_eps01_b1000_abserr_compas_aim_a0.4,36bc2f8f,2026-05-17T20:35:19.721698,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/compas_aim_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.4,WeightedVCRepairer,SmartNoiseModelLoader,aim,0.2953755855560303,1.9395389556884768,0.5137312412261963,8283.042712688446,50000,45523,0.08954,0.3058168168523125,0.2279868151035209,0.0300444550033572,0.0370219427384122,0.5524194874831408,0.4646369946379815,0.4877463074443238,0.5637849929273989,0.4696042632981348,0.4897694003092206,0,39392194,0,0.079357698738123,0.1776045264646863,0.0138598135870808,0.1054158359268669,0.2512418171650383,0.0081985151014193,2.3080516609890103e-05,1.0,20.0,20.0,
compas,alpha_eps01_b1000_abserr_compas_aim_a0.45,ddb318b1,2026-05-17T22:54:30.366080,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/compas_aim_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.45,WeightedVCRepairer,SmartNoiseModelLoader,aim,0.2842979431152344,1.7457716464996338,0.5344793796539307,8100.388816595077,50000,45537,0.08926,0.3058168168523125,0.2282540845716983,0.0300444550033572,0.0369345993974398,0.5524194874831408,0.4646369946379815,0.4877463074443238,0.5637849929273989,0.471775387348268,0.4865456100529622,0,39392194,0,0.0875449343820033,0.1776045264646863,0.0138598135870808,0.1174728679305082,0.2510115464324484,0.0082139491561934,2.3080516609890103e-05,1.0,20.0,20.0,
compas,alpha_eps01_b1000_abserr_compas_aim_a0.5,632c036e,2026-05-17T23:04:21.293933,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/compas_aim_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.5,WeightedVCRepairer,SmartNoiseModelLoader,aim,0.2768692970275879,1.924379825592041,0.5720956325531006,7919.938086509705,50000,45534,0.08932,0.3058168168523125,0.2284367909811857,0.0300444550033572,0.0373492717855954,0.5524194874831408,0.4646369946379815,0.4877463074443238,0.5621895457087405,0.468864107371953,0.4843580380933583,0,39392194,0,0.0957321700258835,0.1776045264646863,0.0138598135870808,0.1296605110724595,0.2510608901608605,0.0082601319840586,2.3080516609890103e-05,1.0,20.0,20.0,
compas,alpha_eps01_b1000_abserr_compas_aim_a0.55,27c8ea83,2026-05-17T18:06:48.253125,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/compas_aim_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.55,WeightedVCRepairer,SmartNoiseModelLoader,aim,0.397536039352417,3.456061601638794,0.7488851547241211,8429.563406467438,50000,45185,0.0963,0.3058168168523125,0.2277686008170085,0.0300444550033572,0.0389448462355959,0.5524194874831408,0.4646369946379815,0.4877463074443238,0.5627652225402151,0.4651962235599855,0.4886180466462712,0,39392194,0,0.1039194056697638,0.1776045264646863,0.0138598135870808,0.1448683248840613,0.256801210566137,0.0080614646059689,2.3080516609890103e-05,1.0,20.0,20.0,
compas,alpha_eps01_b1000_abserr_compas_aim_a0.6,7a3c1eb2,2026-05-17T17:41:57.065790,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/compas_aim_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.6,WeightedVCRepairer,SmartNoiseModelLoader,aim,0.3902697563171386,3.452736616134644,0.7493124008178711,6935.646638393402,50000,45529,0.08942,0.3058168168523125,0.2469499962656181,0.0300444550033572,0.0383181775182896,0.5524194874831408,0.4646369946379815,0.4877463074443238,0.5616303167867364,0.4692424092897793,0.4863317872298431,0,39392194,0,0.1121066413136441,0.1776045264646863,0.0138598135870808,0.1542320252722311,0.251143129708214,0.0088653686182568,2.3080516609890103e-05,1.0,20.0,20.0,
compas,alpha_eps01_b1000_abserr_compas_aim_a0.65,c26eb419,2026-05-17T19:32:50.910852,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/compas_aim_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.65,WeightedVCRepairer,SmartNoiseModelLoader,aim,0.2834351062774658,2.043102741241455,0.5297238826751709,6407.994378328323,50000,46078,0.07844,0.3058168168523125,0.2573372511428633,0.0300444550033572,0.0364278991057587,0.5524194874831408,0.4646369946379815,0.4877463074443238,0.5599855258396658,0.4696042632981348,0.4881575051810914,0,39392194,0,0.1202938769575244,0.1776045264646863,0.0138598135870808,0.1606960394689892,0.2421132274087963,0.0094926904379188,2.3080516609890103e-05,1.0,20.0,20.0,
compas,alpha_eps01_b1000_abserr_compas_aim_a0.7,89b828c7,2026-05-17T19:26:29.800954,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/compas_aim_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.7,WeightedVCRepairer,SmartNoiseModelLoader,aim,0.2975952625274658,1.9312620162963867,0.5228981971740723,4504.931247472763,50000,46732,0.06536,0.3058168168523125,0.2880877114388605,0.0300444550033572,0.0338576361999768,0.5524194874831408,0.4646369946379815,0.4877463074443238,0.5603967235764334,0.4673180038817066,0.4915293266225862,0,39392194,0,0.1284811126014046,0.1776045264646863,0.0138598135870808,0.1652944352852946,0.2313562946149544,0.0111500968494218,2.3080516609890103e-05,1.0,20.0,20.0,
compas,alpha_eps01_b1000_abserr_compas_aim_a0.75,6c02647d,2026-05-17T20:22:44.006871,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/compas_aim_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.75,WeightedVCRepairer,SmartNoiseModelLoader,aim,0.2723376750946045,1.7923946380615234,0.5482027530670166,3231.892532348633,50000,47397,0.05206,0.3058168168523125,0.3043904604945963,0.0300444550033572,0.0318566622320357,0.5524194874831408,0.4646369946379815,0.4877463074443238,0.5609395045889668,0.4646698904569229,0.4909865456100529,0,39392194,0,0.1366683482452849,0.1776045264646863,0.0138598135870808,0.168676070751533,0.2204184348169347,0.0134489785553277,2.3080516609890103e-05,1.0,20.0,20.0,
compas,alpha_eps01_b1000_abserr_compas_aim_a0.8,899adf22,2026-05-17T17:03:37.332109,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/compas_aim_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.8,WeightedVCRepairer,SmartNoiseModelLoader,aim,0.4093689918518066,3.4270243644714355,0.798729658126831,4619.801181077957,50000,47414,0.05172,0.3058168168523125,0.3050958303796082,0.0300444550033572,0.0315833045409927,0.5524194874831408,0.4646369946379815,0.4877463074443238,0.5643277739399323,0.4663804730418763,0.492105003454061,0,39392194,0,0.1448555838891652,0.1776045264646863,0.0138598135870808,0.1788247038378649,0.2201388203559327,0.0135682377655934,2.3080516609890103e-05,1.0,20.0,20.0,
compas,alpha_eps01_b1000_abserr_compas_aim_a0.85,a5a6ac92,2026-05-17T17:03:33.075814,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/compas_aim_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.85,WeightedVCRepairer,SmartNoiseModelLoader,aim,0.4108924865722656,3.427760362625122,0.8105411529541016,4615.559154033661,50000,47414,0.05172,0.3058168168523125,0.3050958303796082,0.0300444550033572,0.0315833045409927,0.5524194874831408,0.4646369946379815,0.4877463074443238,0.5643277739399323,0.4663804730418763,0.492105003454061,0,39392194,0,0.1530428195330455,0.1776045264646863,0.0138598135870808,0.1891532329673818,0.2201388203559327,0.0135682377655934,2.3080516609890103e-05,1.0,20.0,20.0,
compas,alpha_eps01_b1000_abserr_compas_aim_a0.9,510a16e4,2026-05-17T18:23:38.657147,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/compas_aim_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.9,WeightedVCRepairer,SmartNoiseModelLoader,aim,0.2823269367218017,1.8578076362609863,0.6252949237823486,4541.259917974472,50000,47414,0.05172,0.3058168168523125,0.3050958303796082,0.0300444550033572,0.0315833045409927,0.5524194874831408,0.4646369946379815,0.4877463074443238,0.5643277739399323,0.4663804730418763,0.492105003454061,0,39392194,0,0.1612300551769257,0.1776045264646863,0.0138598135870808,0.1994817620968988,0.2201388203559327,0.0135682377655934,2.3080516609890103e-05,1.0,20.0,20.0,
compas,alpha_eps01_b1000_abserr_compas_aim_a0.95,9000ede2,2026-05-17T18:23:38.783392,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/compas_aim_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.95,WeightedVCRepairer,SmartNoiseModelLoader,aim,0.3008790016174316,1.7384305000305176,0.7231848239898682,4539.148334503174,50000,47414,0.05172,0.3058168168523125,0.3050958303796082,0.0300444550033572,0.0315833045409927,0.5524194874831408,0.4646369946379815,0.4877463074443238,0.5643277739399323,0.4663804730418763,0.492105003454061,0,39392194,0,0.169417290820806,0.1776045264646863,0.0138598135870808,0.2098102912264157,0.2201388203559327,0.0135682377655934,2.3080516609890103e-05,1.0,20.0,20.0,
compas,alpha_eps01_b1000_abserr_compas_aim_a1.0,960baa44,2026-05-17T19:20:38.544625,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/compas_aim_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,1.0,WeightedVCRepairer,SmartNoiseModelLoader,aim,0.228330373764038,1.803152561187744,0.4238405227661133,3284.059172153473,50000,47414,0.05172,0.3058168168523125,0.3050958303796082,0.0300444550033572,0.0315833045409927,0.5524194874831408,0.4646369946379815,0.4877463074443238,0.5643277739399323,0.4663804730418763,0.492105003454061,0,39392194,0,0.1776045264646863,0.1776045264646863,0.0138598135870808,0.2201388203559327,0.2201388203559327,0.0135682377655934,2.3080516609890103e-05,1.0,20.0,20.0,
