dataset,experiment_name,experiment_id,timestamp,meta_loader,meta_synthesizer,meta_obtainer,meta_repairer,meta_synthesizer_params_model_path,meta_synthesizer_params_size,meta_synthesizer_params_seed,meta_obtainer_params_selection_budget,meta_obtainer_params_generation_budget,meta_obtainer_params_k,meta_obtainer_params_seed,meta_repairer_params_alpha,repairer,synthesizer,engine,runtime_loading,runtime_synthesizing,runtime_marginals_obtaining,runtime_repairing,deletion_ratio_before,deletion_ratio_after,deletion_ratio_ratio,marginals_error_synthetic_avg,marginals_error_repaired_avg,tvd_2way_synthetic_avg,tvd_2way_repaired_avg,ml_accuracy_synthetic_logistic_regression,ml_accuracy_synthetic_random_forest,ml_accuracy_synthetic_mlp,ml_accuracy_repaired_logistic_regression,ml_accuracy_repaired_random_forest,ml_accuracy_repaired_mlp,violations_private,violations_synthetic,violations_repaired,loss_function_synthetic_total,loss_function_synthetic_size_component,loss_function_synthetic_marginal_component,loss_function_repaired_total,loss_function_repaired_size_component,loss_function_repaired_marginal_component,marginal_generation_quality_avg_relative_error,marginal_selection_quality_precision_at_k,marginal_selection_quality_overlap_count,marginal_selection_quality_k,meta_repairer_params_use_marginals
adult,may_2026_batch,bab8bc78,2026-05-08T09:42:38.718881,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/adult_mst.pkl,1000,44,0.5,0.5,20,42,0.5,WeightedVCRepairer,SmartNoiseModelLoader,mst,0.1628694534301757,2.183870553970337,0.706660270690918,0.2602479457855224,1000,980,0.02,0.3634678113158104,0.3564704641663879,0.0788144871412387,0.0805740252309573,0.8006838376806846,0.8099791163343024,0.775951025756521,0.8018099176937882,0.8068260922976127,0.7673723434748781,0,12116,0,0.0131988099435539,0.0,0.0263976198871078,0.0231151364741661,0.02,0.0262302729483323,,,,,
adult,may_2026_batch,c082d71e,2026-05-08T11:41:55.993049,FileLoader,SmartNoiseModelLoader,TopKObtainer,ILPRepairer,models/adult_patectgan.pkl,1000,43,0.5,0.5,20,42,0.5,ILPRepairer,SmartNoiseModelLoader,patectgan,0.1823399066925048,2.492608070373535,0.7359271049499512,7162.843999624252,1000,37,0.963,651476.7768801784,5344391.80387339,0.739424218422474,0.8555137815487514,0.2846935014946153,0.3440276810941403,0.5429753081364399,0.2554154211539249,0.3239425084967856,0.2745383071946276,0,259076,0,0.330734335063173,0.0,0.661468670126346,0.8137748756037135,0.963,0.6645497512074271,,,,,False
adult,may_2026_batch,c0e7199b,2026-05-08T09:42:37.497275,FileLoader,SmartNoiseModelLoader,TopKObtainer,ClassicVCRepairer,models/adult_mst.pkl,1000,44,0.5,0.5,20,42,,ClassicVCRepairer,SmartNoiseModelLoader,mst,0.1653618812561035,2.1747076511383057,0.7286155223846436,0.1611182689666748,1000,960,0.04,0.3634678113158104,0.3721275381058184,0.0788144871412387,0.08187112290489,0.8006838376806846,0.8099791163343024,0.775951025756521,0.8017894435117318,0.8049424675484215,0.7765652512182138,0,12116,0,0.0131988099435539,0.0,0.0263976198871078,0.0332883932768872,0.04,0.0265767865537745,,,,,
adult,may_2026_batch,c2fadf9a,2026-05-08T11:43:50.099286,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/adult_aim.pkl,1000,42,0.5,0.5,20,42,0.5,WeightedVCRepairer,SmartNoiseModelLoader,aim,0.1398591995239257,0.8202812671661377,0.5975489616394043,0.2834827899932861,1000,955,0.045,0.1952319744086404,0.1815695881618785,0.0702869790051887,0.0720132642481037,0.8202571557266287,0.8460546251177266,0.8081773883133369,0.821178493919168,0.844252897096761,0.8080954915851112,0,9241,0,0.0064048017858941,0.0,0.0128096035717882,0.02798124157647,0.045,0.01096248315294,,,,,
adult,may_2026_batch,cc2181da,2026-05-08T11:43:55.491206,FileLoader,SmartNoiseModelLoader,TopKObtainer,ILPRepairer,models/adult_aim.pkl,1000,43,0.5,0.5,20,42,0.5,ILPRepairer,SmartNoiseModelLoader,aim,0.1616909503936767,1.288301706314087,0.8017230033874512,1.0096712112426758,1000,955,0.045,0.1924278629463277,0.184539487686122,0.0721186734289965,0.0755382611417553,0.819642930264936,0.8431882396298268,0.8022398755169731,0.8196224560828795,0.8426559108963597,0.8061299701076942,0,10376,0,0.0070010768031598,0.0,0.0140021536063197,0.0298611553371913,0.045,0.0147223106743826,,,,,False
adult,may_2026_batch,d24293a4,2026-05-08T09:42:37.786822,FileLoader,SmartNoiseModelLoader,TopKObtainer,ILPRepairer,models/adult_mst.pkl,1000,43,0.5,0.5,20,42,0.5,ILPRepairer,SmartNoiseModelLoader,mst,0.1810319423675537,3.505183458328247,0.7031254768371582,0.4649055004119873,1000,986,0.014,0.7144508921081473,0.713722661348811,0.0783841510331662,0.079112370383724,0.8050243642766471,0.7775889603210352,0.740407845706564,0.8064985053847099,0.7800049138036935,0.7515048523811474,0,4235,0,0.0140391243739984,0.0,0.0280782487479968,0.0210727957735927,0.014,0.0281455915471855,,,,,False
adult,may_2026_batch,d4860dbe,2026-05-08T09:42:51.764202,FileLoader,SmartNoiseModelLoader,TopKObtainer,ILPRepairer,models/adult_mst.pkl,1000,44,0.5,0.5,20,42,0.5,ILPRepairer,SmartNoiseModelLoader,mst,0.1815783977508545,3.348006248474121,0.7309308052062988,14.352924585342407,1000,980,0.02,0.3634678113158104,0.3564704641663879,0.0788144871412387,0.0805740252309573,0.8006838376806846,0.8099791163343024,0.775951025756521,0.8018099176937882,0.8068260922976127,0.7673723434748781,0,12116,0,0.0131988099435539,0.0,0.0263976198871078,0.0231151364741661,0.02,0.0262302729483323,,,,,True
adult,may_2026_batch,d7e4bee0,2026-05-08T11:44:21.114868,FileLoader,SmartNoiseModelLoader,TopKObtainer,ILPRepairer,models/adult_aim.pkl,1000,42,0.5,0.5,20,42,0.5,ILPRepairer,SmartNoiseModelLoader,aim,0.1519334316253662,1.1608760356903076,0.727532148361206,31.775343894958496,1000,955,0.045,0.1952319744086404,0.1815695881618785,0.0702869790051887,0.0720132642481037,0.8202571557266287,0.8460546251177266,0.8081773883133369,0.821178493919168,0.844252897096761,0.8080954915851112,0,9241,0,0.0064048017858941,0.0,0.0128096035717882,0.02798124157647,0.045,0.01096248315294,,,,,True
adult,may_2026_batch,dd6e250d,2026-05-08T09:42:40.313536,FileLoader,SmartNoiseModelLoader,TopKObtainer,VanillaVCRepairer,models/adult_mst.pkl,1000,42,0.5,0.5,20,42,,VanillaVCRepairer,SmartNoiseModelLoader,mst,0.1614818572998047,2.185335874557495,0.707801103591919,0.1818253993988037,1000,981,0.019,0.2710010524952168,0.2790689799411325,0.0792839878246864,0.0800930234488508,0.8080750174030548,0.7904057982883583,0.7633184554277057,0.8034069038941895,0.7880512673518693,0.7575447360877933,0,8850,0,0.0131292843650308,0.0,0.0262585687300617,0.02232439139867,0.019,0.02564878279734,,,,,
adult,may_2026_batch,df7eb16f,2026-05-08T11:43:51.922718,FileLoader,SmartNoiseModelLoader,TopKObtainer,ClassicVCRepairer,models/adult_aim.pkl,1000,44,0.5,0.5,20,42,,ClassicVCRepairer,SmartNoiseModelLoader,aim,0.1540002822875976,0.9419560432434082,0.7105200290679932,0.2564179897308349,1000,914,0.086,0.34129355315918,0.3098020707069011,0.0729666083639958,0.0809350347525827,0.8187215920723967,0.8386224970312436,0.8076860079439826,0.8160190000409484,0.8406699152368863,0.8081159657671676,0,12837,0,0.0068736260134872,0.0,0.0137472520269745,0.0484967226196812,0.086,0.0109934452393625,,,,,
adult,may_2026_batch,dfb249cc,2026-05-08T09:42:53.256455,FileLoader,SmartNoiseModelLoader,TopKObtainer,ILPRepairer,models/adult_mst.pkl,1000,42,0.5,0.5,20,42,0.5,ILPRepairer,SmartNoiseModelLoader,mst,0.1811871528625488,3.3460044860839844,0.7121610641479492,15.135363101959229,1000,981,0.019,0.2710010524952168,0.2790689799411325,0.0792839878246864,0.0800930234488508,0.8080750174030548,0.7904057982883583,0.7633184554277057,0.8034069038941895,0.7880512673518693,0.7575447360877933,0,8850,0,0.0131292843650308,0.0,0.0262585687300617,0.02232439139867,0.019,0.02564878279734,,,,,True
adult,may_2026_batch,dfd2d4be,2026-05-08T09:42:41.189022,FileLoader,SmartNoiseModelLoader,TopKObtainer,ClassicVCRepairer,models/adult_patectgan.pkl,1000,44,0.5,0.5,20,42,,ClassicVCRepairer,SmartNoiseModelLoader,patectgan,0.1554250717163086,1.3356287479400637,0.7171390056610107,7.311858415603638,1000,2,0.998,150.47034271823014,6191518.444997858,0.7363726991406693,0.9682184146743338,0.3954383522378281,0.4298554522746816,0.514966627083248,0.4042217763400352,0.6503419188403423,0.3332377871504033,0,260429,0,0.3302925220274613,0.0,0.6605850440549226,0.8157175220274613,0.998,0.6334350440549226,,,,,
adult,may_2026_batch,ea0e7cf8,2026-05-08T09:42:38.182171,FileLoader,SmartNoiseModelLoader,TopKObtainer,ClassicVCRepairer,models/adult_mst.pkl,1000,43,0.5,0.5,20,42,,ClassicVCRepairer,SmartNoiseModelLoader,mst,0.1567647457122802,2.190250396728516,0.713752269744873,0.1630656719207763,1000,972,0.028,0.7144508921081473,0.7153550947109155,0.0783841510331662,0.079863006417338,0.8050243642766471,0.7775889603210352,0.740407845706564,0.8065599279308792,0.7804962941730478,0.7425576348224888,0,4235,0,0.0140391243739984,0.0,0.0280782487479968,0.0282103177896362,0.028,0.0284206355792725,,,,,
adult,may_2026_batch,ed588d3c,2026-05-08T09:42:38.875553,FileLoader,SmartNoiseModelLoader,TopKObtainer,VanillaVCRepairer,models/adult_mst.pkl,1000,44,0.5,0.5,20,42,,VanillaVCRepairer,SmartNoiseModelLoader,mst,0.156407356262207,2.1914708614349365,0.7182261943817139,0.1912679672241211,1000,980,0.02,0.3634678113158104,0.3564704641663879,0.0788144871412387,0.0805740252309573,0.8006838376806846,0.8099791163343024,0.775951025756521,0.8018099176937882,0.8068260922976127,0.7673723434748781,0,12116,0,0.0131988099435539,0.0,0.0263976198871078,0.0231151364741661,0.02,0.0262302729483323,,,,,
adult,may_2026_batch,ff0e4321,2026-05-08T09:42:40.486342,FileLoader,SmartNoiseModelLoader,TopKObtainer,ClassicVCRepairer,models/adult_patectgan.pkl,1000,42,0.5,0.5,20,42,,ClassicVCRepairer,SmartNoiseModelLoader,patectgan,0.1535630226135254,1.3363773822784424,0.7278940677642822,6.909767389297485,1000,6,0.994,427545.89676511567,6835048.162004048,0.7347222839047579,0.9515784944391468,0.3236149215838827,0.4281560951639982,0.3910159289136399,0.7565415011670283,0.7605953892142009,0.7144670570410712,0,263375,0,0.3298524081002023,0.0,0.6597048162004047,0.8387524081002024,0.994,0.6835048162004047,,,,,
census,may_2026_batch,0cdb3962,2026-05-08T09:44:02.657720,FileLoader,SmartNoiseModelLoader,TopKObtainer,ILPRepairer,models/census_mst.pkl,1000,44,0.5,0.5,20,42,0.5,ILPRepairer,SmartNoiseModelLoader,mst,1.5457556247711182,4.158845663070679,4.900207996368408,7.950136661529541,1000,999,0.001,0.213210736465905,0.2134660236261369,0.1032848680234797,0.1033242220779106,0.6203562017243471,0.5749477854308099,0.5659823701468133,0.6203238068985665,0.5751642417667078,0.5654080982352477,0,2,0,0.0078715102958757,0.0,0.0157430205917514,0.0083565203058857,0.001,0.0157130406117714,,,,,True
census,may_2026_batch,1df339eb,2026-05-08T11:45:09.963308,FileLoader,SmartNoiseModelLoader,TopKObtainer,VanillaVCRepairer,models/census_aim.pkl,1000,44,0.5,0.5,20,42,,VanillaVCRepairer,SmartNoiseModelLoader,aim,1.3271276950836182,1.0711519718170166,5.11497950553894,0.0191805362701416,1000,999,0.001,0.3062058630017711,0.3068552897704072,0.1057952771120711,0.1058995530532847,0.6180726610052291,0.5776786692441168,0.5761031027175136,0.6181021108468479,0.577342941049663,0.5783159638167465,0,5,0,0.0042998737974348,0.0,0.0085997475948696,0.0048376115351725,0.001,0.008675223070345,,,,,
census,may_2026_batch,1e15b3b3,2026-05-08T09:43:59.834753,FileLoader,SmartNoiseModelLoader,TopKObtainer,ILPRepairer,models/census_mst.pkl,1000,43,0.5,0.5,20,42,0.5,ILPRepairer,SmartNoiseModelLoader,mst,1.545748949050903,4.157520294189453,4.911236047744751,8.4783296585083,1000,998,0.002,0.2444987622250928,0.2432694293307374,0.0969730668577036,0.0969989175615863,0.6192285672887651,0.5708407105186588,0.5662321048037403,0.619255072146222,0.5726159469714371,0.5620929295642249,0,9,0,0.0057560328840024,0.0,0.0115120657680048,0.0068075358900144,0.002,0.0116150717800289,,,,,True
census,may_2026_batch,22d0aaac,2026-05-08T09:43:57.345411,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/census_mst.pkl,1000,43,0.5,0.5,20,42,0.5,WeightedVCRepairer,SmartNoiseModelLoader,mst,1.3097739219665527,3.6294453144073486,5.021568298339844,0.0253393650054931,1000,998,0.002,0.2444987622250928,0.2432694293307374,0.0969730668577036,0.0969989175615863,0.6192285672887651,0.5708407105186588,0.5662321048037403,0.619255072146222,0.5726159469714371,0.5620929295642249,0,9,0,0.0057560328840024,0.0,0.0115120657680048,0.0068075358900144,0.002,0.0116150717800289,,,,,
census,may_2026_batch,255ae886,2026-05-08T11:45:09.943647,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/census_aim.pkl,1000,44,0.5,0.5,20,42,0.5,WeightedVCRepairer,SmartNoiseModelLoader,aim,1.3329970836639404,1.0813851356506348,5.124414682388306,0.0246989727020263,1000,999,0.001,0.3062058630017711,0.3068552897704072,0.1057952771120711,0.1058995530532847,0.6180726610052291,0.5776786692441168,0.5761031027175136,0.6181021108468479,0.577342941049663,0.5783159638167465,0,5,0,0.0042998737974348,0.0,0.0085997475948696,0.0048376115351725,0.001,0.008675223070345,,,,,
census,may_2026_batch,266a3e79,2026-05-08T09:43:58.818888,FileLoader,SmartNoiseModelLoader,TopKObtainer,ClassicVCRepairer,models/census_mst.pkl,1000,42,0.5,0.5,20,42,,ClassicVCRepairer,SmartNoiseModelLoader,mst,1.2992897033691406,3.640271663665772,5.062811851501465,0.0227246284484863,1000,994,0.006,0.2330544920446255,0.2356304086331445,0.1021022901122409,0.102573624930797,0.6195277776796116,0.5727340408363284,0.5606010005878188,0.6195224767081202,0.5720578724727619,0.5607712206723752,0,62,0,0.0080803321731967,0.0,0.0161606643463935,0.0114651913281263,0.006,0.0169303826562527,,,,,
census,may_2026_batch,33c534ee,2026-05-08T11:45:10.147696,FileLoader,SmartNoiseModelLoader,TopKObtainer,VanillaVCRepairer,models/census_aim.pkl,1000,43,0.5,0.5,20,42,,VanillaVCRepairer,SmartNoiseModelLoader,aim,1.3441941738128662,1.0480327606201172,5.129509210586548,0.016003131866455,1000,1000,0.0,0.1842230986974175,0.1842230986974175,0.1033375301040488,0.1033375301040488,0.6185032176896953,0.5786234201632464,0.5684484998839676,0.6185032176896953,0.5786234201632464,0.5684484998839676,0,0,0,0.0045837553283862,0.0,0.0091675106567724,0.0045837553283862,0.0,0.0091675106567724,,,,,
census,may_2026_batch,368640b4,2026-05-08T09:44:16.379261,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/census_patectgan.pkl,1000,44,0.5,0.5,20,42,0.5,WeightedVCRepairer,SmartNoiseModelLoader,patectgan,1.1212997436523438,11.36281394958496,4.373516798019409,3.084865093231201,1000,152,0.848,59066.48155897328,198816.5208487994,0.6359688535530056,0.7045434595099175,0.0107733410609717,0.0223677437062743,0.0442183481937234,0.0534658929604276,0.0853677283923567,0.0775844297509368,0,59546,0,0.1195764910895862,0.0,0.2391529821791725,0.5325436235401088,0.848,0.2170872470802174,,,,,
census,may_2026_batch,3cef9ad7,2026-05-08T11:45:11.742007,FileLoader,SmartNoiseModelLoader,TopKObtainer,ILPRepairer,models/census_aim.pkl,1000,44,0.5,0.5,20,42,0.5,ILPRepairer,SmartNoiseModelLoader,aim,1.3260259628295898,1.3685238361358645,5.48683762550354,0.0652761459350586,1000,999,0.001,0.3062058630017711,0.3068552897704072,0.1057952771120711,0.1058995530532847,0.6180726610052291,0.5776786692441168,0.5761031027175136,0.6181021108468479,0.577342941049663,0.5783159638167465,0,5,0,0.0042998737974348,0.0,0.0085997475948696,0.0048376115351725,0.001,0.008675223070345,,,,,False
census,may_2026_batch,3e2625dd,2026-05-08T09:44:21.420148,FileLoader,SmartNoiseModelLoader,TopKObtainer,VanillaVCRepairer,models/census_patectgan.pkl,1000,43,0.5,0.5,20,42,,VanillaVCRepairer,SmartNoiseModelLoader,patectgan,1.0394225120544434,10.971326351165771,4.750779390335083,2.18241286277771,1000,157,0.843,22.878071518589632,202575.51595148584,0.6455746184520591,0.722444946720649,0.0438516976655699,0.0450267463461581,0.0099593474386294,0.0820519707245014,0.0342728421806547,0.0449451702848742,0,57249,0,0.120909049091777,0.0,0.2418180981835541,0.54150602361407,0.843,0.24001204722814,,,,,
census,may_2026_batch,45cfcd59,2026-05-08T09:44:53.082008,FileLoader,SmartNoiseModelLoader,TopKObtainer,ILPRepairer,models/census_patectgan.pkl,1000,44,0.5,0.5,20,42,0.5,ILPRepairer,SmartNoiseModelLoader,patectgan,1.1335217952728271,11.44362497329712,4.819594383239746,28.28878259658813,1000,154,0.846,59066.48155897328,531471.9369295465,0.6359688535530056,0.720500535261526,0.0107733410609717,0.0223677437062743,0.0442183481937234,0.0198568502098595,0.0306351977439065,0.0197905880662173,0,59546,0,0.1195764910895862,0.0,0.2391529821791725,0.5360570377574703,0.846,0.2261140755149406,,,,,False
census,may_2026_batch,4adcebca,2026-05-08T09:44:09.590971,FileLoader,SmartNoiseModelLoader,TopKObtainer,ClassicVCRepairer,models/census_patectgan.pkl,1000,44,0.5,0.5,20,42,,ClassicVCRepairer,SmartNoiseModelLoader,patectgan,1.0322182178497314,9.829187393188477,4.7681379318237305,2.2609589099884038,1000,28,0.972,59066.48155897328,1221512.2675230606,0.6359688535530056,0.8123805027600032,0.0107733410609717,0.0223677437062743,0.0442183481937234,0.0040826315436075,0.0064636512384836,0.0090128295290027,0,59546,0,0.1195764910895862,0.0,0.2391529821791725,0.5974336611340937,0.972,0.2228673222681874,,,,,
census,may_2026_batch,4d9e42c1,2026-05-08T09:43:50.955701,FileLoader,SmartNoiseModelLoader,TopKObtainer,ILPRepairer,models/census_mst.pkl,1000,43,0.5,0.5,20,42,0.5,ILPRepairer,SmartNoiseModelLoader,mst,1.545626163482666,4.159294128417969,4.897083282470703,0.4212100505828857,1000,998,0.002,0.2444987622250928,0.2432694293307374,0.0969730668577036,0.0969989175615863,0.6192285672887651,0.5708407105186588,0.5662321048037403,0.619255072146222,0.5726159469714371,0.5620929295642249,0,9,0,0.0057560328840024,0.0,0.0115120657680048,0.0068075358900144,0.002,0.0116150717800289,,,,,False
census,may_2026_batch,510e1112,2026-05-08T09:43:56.735736,FileLoader,SmartNoiseModelLoader,TopKObtainer,ILPRepairer,models/census_mst.pkl,1000,44,0.5,0.5,20,42,0.5,ILPRepairer,SmartNoiseModelLoader,mst,1.545630693435669,4.159729719161987,4.877364635467529,0.4412379264831543,1000,999,0.001,0.213210736465905,0.2134660236261369,0.1032848680234797,0.1033242220779106,0.6203562017243471,0.5749477854308099,0.5659823701468133,0.6203238068985665,0.5751642417667078,0.5654080982352477,0,2,0,0.0078715102958757,0.0,0.0157430205917514,0.0083565203058857,0.001,0.0157130406117714,,,,,False
census,may_2026_batch,587fb8ea,2026-05-08T11:45:09.944181,FileLoader,SmartNoiseModelLoader,TopKObtainer,ClassicVCRepairer,models/census_aim.pkl,1000,42,0.5,0.5,20,42,,ClassicVCRepairer,SmartNoiseModelLoader,aim,1.3359699249267578,1.0712831020355225,5.112859725952148,0.0192213058471679,1000,998,0.002,0.2791694059109461,0.2781609415782579,0.1023504059534453,0.1025494071991721,0.6185400299917188,0.5802284365314684,0.5747007012596286,0.6185479814489557,0.5790804817051693,0.574096685008028,0,7,0,0.0046064371005848,0.0,0.0092128742011697,0.0056152547358554,0.002,0.0092305094717108,,,,,
census,may_2026_batch,5e4e8e4c,2026-05-08T09:43:56.081142,FileLoader,SmartNoiseModelLoader,TopKObtainer,ClassicVCRepairer,models/census_mst.pkl,1000,44,0.5,0.5,20,42,,ClassicVCRepairer,SmartNoiseModelLoader,mst,1.224862813949585,3.712421178817749,4.814820766448975,0.0233974456787109,1000,998,0.002,0.213210736465905,0.211760805439878,0.1032848680234797,0.1032984225661864,0.6203562017243471,0.5749477854308099,0.5659823701468133,0.6203220399080693,0.575934060626622,0.5689102734005497,0,2,0,0.0078715102958757,0.0,0.0157430205917514,0.0087914000754348,0.002,0.0155828001508696,,,,,
census,may_2026_batch,62e22dd6,2026-05-08T09:44:46.960645,FileLoader,SmartNoiseModelLoader,TopKObtainer,ILPRepairer,models/census_patectgan.pkl,1000,43,0.5,0.5,20,42,0.5,ILPRepairer,SmartNoiseModelLoader,patectgan,1.0827555656433103,11.440967082977297,4.6300859451293945,24.752222776412964,1000,159,0.841,22.878071518589632,686680.3338547486,0.6455746184520591,0.7347840872240361,0.0438516976655699,0.0450267463461581,0.0099593474386294,0.0116965935957196,0.0119645871544502,0.0147950114324285,0,57249,0,0.120909049091777,0.0,0.2418180981835541,0.5412711560100161,0.841,0.2415423120200321,,,,,False
census,may_2026_batch,66c780a4,2026-05-08T09:43:58.450117,FileLoader,SmartNoiseModelLoader,TopKObtainer,ClassicVCRepairer,models/census_mst.pkl,1000,43,0.5,0.5,20,42,,ClassicVCRepairer,SmartNoiseModelLoader,mst,1.3037772178649902,3.63439679145813,4.935234308242798,0.020576000213623,1000,996,0.004,0.2444987622250928,0.2433247806057172,0.0969730668577036,0.0973056925858544,0.6192285672887651,0.5708407105186588,0.5662321048037403,0.6192762760321875,0.569977241162397,0.5597602076096034,0,9,0,0.0057560328840024,0.0,0.0115120657680048,0.007859245735408,0.004,0.0117184914708161,,,,,
census,may_2026_batch,6d50f89a,2026-05-08T11:45:01.430244,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/census_aim.pkl,1000,42,0.5,0.5,20,42,0.5,WeightedVCRepairer,SmartNoiseModelLoader,aim,1.3572049140930176,1.1208138465881348,6.307508945465088,0.0364723205566406,1000,999,0.001,0.2791694059109461,0.2782902395815091,0.1023504059534453,0.1022809513313706,0.6185400299917188,0.5802284365314684,0.5747007012596286,0.6185297225471521,0.5810783589605855,0.5757276172368745,0,7,0,0.0046064371005848,0.0,0.0092128742011697,0.0050733039674517,0.001,0.0091466079349034,,,,,
census,may_2026_batch,6d55cdfa,2026-05-08T09:44:13.115483,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/census_patectgan.pkl,1000,42,0.5,0.5,20,42,0.5,WeightedVCRepairer,SmartNoiseModelLoader,patectgan,1.2377588748931885,9.301278591156006,4.406074047088623,3.573796033859253,1000,147,0.853,59071.69126130125,412522.398026722,0.6452003018777052,0.6968385494995839,0.0176872803778061,0.0203227467042682,0.0179231736091723,0.0244910772869863,0.0213299312876295,0.0175132318138393,0,59229,0,0.1204540425591857,0.0,0.2409080851183715,0.5355764915387776,0.853,0.2181529830775551,,,,,
census,may_2026_batch,71cc1f02,2026-05-08T11:45:12.302999,FileLoader,SmartNoiseModelLoader,TopKObtainer,ILPRepairer,models/census_aim.pkl,1000,42,0.5,0.5,20,42,0.5,ILPRepairer,SmartNoiseModelLoader,aim,1.337977170944214,1.3652877807617188,5.364827156066895,0.0375888347625732,1000,999,0.001,0.2791694059109461,0.2782902395815091,0.1023504059534453,0.1022809513313706,0.6185400299917188,0.5802284365314684,0.5747007012596286,0.6185297225471521,0.5810783589605855,0.5757276172368745,0,7,0,0.0046064371005848,0.0,0.0092128742011697,0.0050733039674517,0.001,0.0091466079349034,,,,,False
census,may_2026_batch,7b1958d1,2026-05-08T09:47:32.338888,FileLoader,SmartNoiseModelLoader,TopKObtainer,ILPRepairer,models/census_patectgan.pkl,1000,42,0.5,0.5,20,42,0.5,ILPRepairer,SmartNoiseModelLoader,patectgan,1.1184961795806885,11.436725616455078,4.010710000991821,208.1079180240631,1000,148,0.852,59071.69126130125,412523.1171753488,0.6452003018777052,0.7087313863185699,0.0176872803778061,0.0203227467042682,0.0179231736091723,0.0116285644615803,0.0277234919030605,0.0237810416055582,0,59229,0,0.1204540425591857,0.0,0.2409080851183715,0.5392580966132398,0.852,0.2265161932264796,,,,,False
census,may_2026_batch,855657c3,2026-05-08T11:45:09.766308,FileLoader,SmartNoiseModelLoader,TopKObtainer,VanillaVCRepairer,models/census_aim.pkl,1000,42,0.5,0.5,20,42,,VanillaVCRepairer,SmartNoiseModelLoader,aim,1.3310654163360596,1.0719869136810305,5.276502370834351,0.0207264423370361,1000,999,0.001,0.2791694059109461,0.2782902395815091,0.1023504059534453,0.1022809513313706,0.6185400299917188,0.5802284365314684,0.5747007012596286,0.6185297225471521,0.5810783589605855,0.5757276172368745,0,7,0,0.0046064371005848,0.0,0.0092128742011697,0.0050733039674517,0.001,0.0091466079349034,,,,,
census,may_2026_batch,8f844631,2026-05-08T09:44:14.447360,FileLoader,SmartNoiseModelLoader,TopKObtainer,VanillaVCRepairer,models/census_patectgan.pkl,1000,44,0.5,0.5,20,42,,VanillaVCRepairer,SmartNoiseModelLoader,patectgan,0.9884729385375975,11.27883768081665,4.157174110412598,2.03277325630188,1000,154,0.846,59066.48155897328,198816.9579259986,0.6359688535530056,0.7147962925824959,0.0107733410609717,0.0223677437062743,0.0442183481937234,0.015018830228731,0.0311435020102461,0.0478082838870492,0,59546,0,0.1195764910895862,0.0,0.2391529821791725,0.5339466481470807,0.846,0.2218932962941614,,,,,
census,may_2026_batch,94a1be81,2026-05-08T11:45:18.262736,FileLoader,SmartNoiseModelLoader,TopKObtainer,ILPRepairer,models/census_aim.pkl,1000,42,0.5,0.5,20,42,0.5,ILPRepairer,SmartNoiseModelLoader,aim,1.3336398601531982,1.3622066974639893,5.302191019058228,9.628928184509276,1000,999,0.001,0.2791694059109461,0.2782902395815091,0.1023504059534453,0.1022809513313706,0.6185400299917188,0.5802284365314684,0.5747007012596286,0.6185297225471521,0.5810783589605855,0.5757276172368745,0,7,0,0.0046064371005848,0.0,0.0092128742011697,0.0050733039674517,0.001,0.0091466079349034,,,,,True
census,may_2026_batch,97051cdb,2026-05-08T11:45:18.009134,FileLoader,SmartNoiseModelLoader,TopKObtainer,ILPRepairer,models/census_aim.pkl,1000,44,0.5,0.5,20,42,0.5,ILPRepairer,SmartNoiseModelLoader,aim,1.326143741607666,1.368372678756714,5.400779724121094,8.003176927566528,1000,999,0.001,0.3062058630017711,0.3068552897704072,0.1057952771120711,0.1058995530532847,0.6180726610052291,0.5776786692441168,0.5761031027175136,0.6181021108468479,0.577342941049663,0.5783159638167465,0,5,0,0.0042998737974348,0.0,0.0085997475948696,0.0048376115351725,0.001,0.008675223070345,,,,,True
census,may_2026_batch,9d8a6ecc,2026-05-08T09:43:59.275210,FileLoader,SmartNoiseModelLoader,TopKObtainer,VanillaVCRepairer,models/census_mst.pkl,1000,44,0.5,0.5,20,42,,VanillaVCRepairer,SmartNoiseModelLoader,mst,1.2951250076293943,3.628325939178467,5.041958570480347,0.0186574459075927,1000,999,0.001,0.213210736465905,0.2134660236261369,0.1032848680234797,0.1033242220779106,0.6203562017243471,0.5749477854308099,0.5659823701468133,0.6203238068985665,0.5751642417667078,0.5654080982352477,0,2,0,0.0078715102958757,0.0,0.0157430205917514,0.0083565203058857,0.001,0.0157130406117714,,,,,
